feature,Importance
C12_group_3_full,1406.8221077919006
C5_group_1_month,1406.642650604248
C5_group_2_full,1404.6903882026672
V324,1404.0064804553986
DeviceInfo_fe1,1402.926459312439
C14_group_3_2_day,1400.191653251648
V20,1393.887689590454
D4_group_3_2_full,1392.9960141181946
C5_group_1_2_day,1384.0075616836548
PCA_nullV_0,1383.457364320755
D2_group_3_dayofweek,1382.1832995414734
V58,1377.9653873443604
D1_group_2_day,1374.2293996810913
D4_group_3_month,1370.3895695209503
D11_group_1_2_full,1368.8107860088348
C4_group_3_full,1368.3502569198608
D10_group_2_2_dayofweek,1368.163603067398
V298,1363.1646208763123
C10_group_1_dayofweek,1359.764491558075
C7_group_3_month,1359.5768308639526
D4_group_2_day,1352.7586948871613
C4_group_1_2_dayofweek,1352.6621503382921
M9,1352.6148343086243
C10_div_C7,1352.1953754425049
D1_group_3_day,1347.6726698875427
R_emaildomain_count2_day,1341.6639034748077
D3_group_2_dayofweek,1334.3464756011963
C5_group_3_day,1333.4848999977112
id_19_fe1,1330.4552029371262
V164,1329.5005601644516
D10_group_3_2_day,1327.9649949073792
C4_group_3_dayofweek,1322.8520169258118
C10_div_C11,1322.382105588913
M2,1317.706805229187
D1_group_3_dayofweek,1317.3993504047394
D3_group_1_month,1316.5389028787613
dist1_nunique2_dayofweek,1309.6097888946533
C12_group_3_2_month,1307.60422873497
D8_group_1_month,1298.84596824646
C4_group_3_2_dayofweek,1298.1595900058746
V136,1297.3520102500916
C12_div_C6,1294.1516346931458
D10_group_2_2_day,1283.8904252052307
D5_group_1_full,1280.5850551128387
id_17,1275.9554228782654
V154,1274.7660818099976
C5_group_2_day,1272.619658946991
device_name_nunique2_dayofweek,1272.375977754593
D11_group_2_dayofweek,1271.5460023880005
C12_group_3_2_dayofweek,1269.9084732532501
D10_group_3_full,1266.7928853034973
D10_group_3_day,1265.4943268299103
V131,1249.2376375198364
D11_group_1_day,1248.9614462852478
C5_group_3_dayofweek,1247.8930895328522
D4_group_3_2_day,1247.0559504032135
id_18,1240.279922246933
D8_group_2_month,1237.5246932506561
C10_group_2_month,1236.9202239215374
D3_group_2_full,1236.4706602096558
C7_group_1_2_month,1235.2633042931557
D5_group_1_dayofweek,1235.1198585033417
C10_div_C12,1232.1260149478912
C10_group_3_dayofweek,1229.044237613678
D2_group_3_2_dayofweek,1228.9955170154572
V306,1228.6158824563026
device_name_nunique_dayofweek,1228.5949921607971
D5_group_2_2_full,1227.9172682762146
C12_group_2_full,1222.2501783370972
D15_group_3_2_full,1217.1569166183472
device_name_nunique_day,1215.4108941555023
D4_group_3_2_month,1212.2181584835052
D5_group_1_month,1207.1661756038666
C5_group_1_2_dayofweek,1203.954374551773
C7_group_1_2_dayofweek,1203.9366935491562
ProductCD_nunique2_full,1202.0570373535156
D4_group_2_2_day,1200.8583620786667
C12_group_3_day,1198.1791220903397
V223,1196.1568403244019
V335,1188.1384799480438
C14_group_2_2_dayofweek,1184.1974606513977
C9_group_2_2_dayofweek,1183.911705493927
D11_group_1_month,1183.2315402030945
C7_group_3_day,1182.9146625995636
D3_group_2_2_day,1181.8538137674332
PCA_0,1180.0197668075562
V200,1173.4720828533173
V49,1171.242357492447
